sentence,predicted_topic,predicted_pillar,pillar_confidence,topic_confidence
phân_loại lại do thay_đổi dự_định hoặc khả_năng nắm giữ công_ty chứng_khoán được phân_loại lại các tài_sản tài_chính vào nhóm tài_sản tài_chính khác phù_hợp do thay_đổi dự_định hoặc khả_năng nắm giữ theo đó tài_sản tài_chính fvtpl phi phái_sinh và không bị yêu_cầu phân_loại vào nhóm tài_sản tài_chính fvtpl vào lúc ghi_nhận ban_đầu có_thể được phân_loại lại vào nhóm cho vay và phải thu trong một_số trường_hợp đặc_biệt hoặc vào nhóm tiền và tương_đương tiền nếu thoả_mãn các điều_kiện được phân_loại vào nhóm này,Thuế,Quản trị,0.788417398929596,0.23552259802818298
các khoản lãi lỗ đã ghi_nhận do đánh_giá lại tài_sản tài_chính fvtpl trước thời_điểm phân_loại lại sẽ không được hoàn nhập,Tuân thủ Kinh tế Xã hội,Quản trị,0.5582373738288879,0.27715620398521423
nếu do thay_đổi dự_định hoặc khả_năng nắm giữ việc phân_loại một khoản đầu_tư vào nhóm nắm giữ đến khi đáo_hạn không còn phù_hợp thì khoản đầu_tư đó phải được chuyển sang nhóm tài_sản tài_chính sẵn_sàng để bán và phải định_giá lại theo giá_trị hợp_lý,Thuế,Quản trị,0.8347983360290527,0.2921264171600342
chênh_lệch giữa giá_trị ghi sổ và giá_trị hợp_lý sẽ được ghi_nhận vào khoản mục chênh_lệch đánh_giá tài_sản theo giá_trị hợp_lý thuộc vốn chủ_sở_hữu,Thuế,Quản trị,0.6077268719673157,0.43061891198158264
09 ctck công_ty tnhh chứng_khoán ngân_hàng tmcp ngoại_thương việt_nam thuyết_minh báo_cáo tài_chính tiếp_theo tại ngày 31 tháng 12 năm 2024 và cho năm tài_chính kết_thúc cùng ngày,Tiếp thị và Ghi nhãn,Xã hội,0.4638514518737793,0.21937566995620728
tóm_tắt các chính_sách kế_toán chủ_yếu tiếp_theo 4.7,Thuế,Quản trị,0.5566246509552002,0.23339073359966278
các khoản đầu_tư tài_sản tài_chính dài_hạn đầu_tư dài_hạn khác các khoản đầu_tư dài_hạn khác được ghi_nhận theo phương_pháp giá gốc trên báo_cáo tài_chính của công_ty,Chính sách Công,Quản trị,0.764346182346344,0.29060015082359314
cổ_tức được chia từ lợi_nhuận sau thuế của các các khoản đầu_tư dài_hạn khác được ghi_nhận là thu_nhập trên báo_cáo kết_quả hoạt_động,Thuế,Quản trị,0.7052130103111267,0.6251309514045715
dự_phòng tổn_thất các khoản đầu_tư dài_hạn khác được lập cho từng khoản đầu_tư có tổn_thất và được xem_xét vào cuối mỗi kỳ kế_toán,Hành vi Chống cạnh tranh,Quản trị,0.8365998864173889,0.24641816318035126
công_ty thực_hiện trích_lập dự_phòng các khoản đầu_tư dài_hạn khác nếu khoản đầu_tư bị tổn_thất do các đơn_vị nhận vốn góp bị lỗ,Hành vi Chống cạnh tranh,Quản trị,0.8469030261039734,0.2239132523536682
tăng hoặc giảm số_dư tài_khoản dự_phòng được hạch_toán vào chi_phí tài_chính trong năm,Hành vi Chống cạnh tranh,Quản trị,0.6715248227119446,0.19172586500644684
các khoản phải thu các khoản phải thu được ghi_nhận ban_đầu theo giá gốc và luôn được phản_ánh theo giá gốc trong thời_gian tiếp_theo,Thuế,Quản trị,0.6336818933486938,0.5629385709762573
các khoản phải thu được xem_xét trích_lập dự_phòng rủi_ro theo tuổi nợ quá hạn của khoản nợ hoặc theo dự_kiến tổn_thất có_thể xảy ra trong trường_hợp khoản nợ chưa đến hạn thanh_toán nhưng tổ_chức kinh_tế đã phá_sản đã mở thủ_tục phá_sản đã bỏ trốn khỏi địa_điểm kinh_doanh đối_tượng nợ đang bị các cơ_quan pháp_luật truy_tố giam_giữ xét_xử hoặc đang thi_hành án hoặc đang mắc bệnh hiểm_nghèo có xác_nhận của bệnh_viện hoặc đã chết hoặc khoản nợ đã được yêu_cầu thi_hành án nhưng không_thể thực_hiện được do đối_tượng nợ bỏ trốn khỏi nơi cư_trú khoản nợ đã được khởi_kiện đòi nợ nhưng bị đình_chỉ giải_quyết vụ án,Hiệu quả Kinh tế,Quản trị,0.5617930889129639,0.2631973624229431
chi_phí dự_phòng phát_sinh được hạch_toán vào báo_cáo kết_quả hoạt_động trên khoản mục chi_phí hoạt_động trong năm,Thuế,Quản trị,0.7242723107337952,0.2655545175075531
mức trích_lập dự_phòng đối_với các khoản nợ phải thu quá hạn thanh_toán theo hướng_dẫn của thông_tư số 48/2019/tt-btc do bộ tài_chính ban_hành ngày 08 tháng 08 năm 2019 như sau thời_gian quá hạn từ trên sáu 06 tháng đến dưới một 01 năm 30% từ một 01 năm đến dưới hai 02 năm 50% từ hai 02 năm đến dưới ba 03 năm 70% từ ba 03 năm trở lên 100% mức trích dự_phòng đối_với các khoản phải thu chưa quá hạn ban tổng_giám_đốc cũng đánh_giá thêm về khả_năng thu_hồi dự_kiến của các khoản nợ này để xác_định mức dự_phòng tương_ứng,Thuế,Quản trị,0.6464449763298035,0.4361528158187866
09 ctck công_ty tnhh chứng_khoán ngân_hàng tmcp ngoại_thương việt_nam thuyết_minh báo_cáo tài_chính tiếp_theo tại ngày 31 tháng 12 năm 2024 và cho năm tài_chính kết_thúc cùng ngày,Tiếp thị và Ghi nhãn,Xã hội,0.4638514518737793,0.21937566995620728
tóm_tắt các chính_sách kế_toán chủ_yếu tiếp_theo 4.9,Thuế,Quản trị,0.5513148903846741,0.2401924878358841
tài_sản_cố_định tài_sản_cố_định được thể_hiện theo nguyên giá trừ đi giá_trị khấu_hao hao_mòn luỹ kế,Thuế,Quản trị,0.629591703414917,0.2683440148830414
nguyên giá tài_sản_cố_định bao_gồm giá mua và những chi_phí có liên_quan trực_tiếp đến việc đưa tài_sản vào hoạt_động như dự_kiến,Thuế,Quản trị,0.7855360507965088,0.23240233957767487
các chi_phí mua_sắm nâng_cấp và đổi_mới tài_sản_cố_định được ghi tăng nguyên giá của tài_sản,Thuế,Quản trị,0.6900907158851624,0.3351825773715973
các chi_phí bảo_trì sửa_chữa được hạch_toán vào báo_cáo kết_quả hoạt_động khi phát_sinh,Thuế,Quản trị,0.8844622373580933,0.357373982667923
khi tài_sản_cố_định được bán hay thanh_lý các khoản lãi hoặc lỗ phát_sinh do thanh_lý tài_sản là phần chênh_lệch giữa tiền thu thuần từ việc bán tài_sản với giá_trị còn lại của tài_sản được hạch_toán vào báo_cáo kết_quả hoạt_động,Thuế,Quản trị,0.8513864874839783,0.40606436133384705
khấu_hao và hao_mòn khấu_hao và hao_mòn tài_sản_cố_định hữu_hình và tài_sản_cố_định vô_hình được trích theo phương_pháp khấu_hao đường_thẳng trong suốt thời_gian hữu_dụng ước_tính của các tài_sản như sau phương_tiện vận_chuyển năm thiết_bị văn_phòng năm phần_mềm máy_vi_tính năm 4.11,Hành vi Chống cạnh tranh,Quản trị,0.48658788204193115,0.2134953737258911
thuê tài_sản việc xác_định một thoả_thuận có phải là thoả_thuận thuê tài_sản hay không dựa trên bản_chất của thoả_thuận đó vào thời_điểm khởi_đầu liệu việc thực_hiện thoả_thuận này có phụ_thuộc vào việc sử_dụng một tài_sản nhất_định và thoả_thuận có bao_gồm điều_khoản về quyền sử_dụng tài_sản hay không,Thuế,Quản trị,0.8102694153785706,0.4988919496536255
trong trường_hợp công_ty là bên đi thuê các khoản tiền thuê theo hợp_đồng thuê hoạt_động được hạch_toán vào báo_cáo kết_quả hoạt_động theo phương_pháp đường_thẳng dựa theo thời_hạn của hợp_đồng thuê,Chính sách Công,Quản trị,0.7252798676490784,0.32941296696662903
chi_phí trả trước chi_phí trả trước bao_gồm các chi_phí trả trước ngắn_hạn hoặc chi_phí trả trước dài_hạn trên báo_cáo tình_hình tài_chính và được phân_bổ trong khoảng thời_gian trả trước của chi_phí tương_ứng với các lợi_ích kinh_tế được tạo ra từ các chi_phí này,Thuế,Quản trị,0.7223177552223206,0.5908798575401306
09 ctck công_ty tnhh chứng_khoán ngân_hàng tmcp ngoại_thương việt_nam thuyết_minh báo_cáo tài_chính tiếp_theo tại ngày 31 tháng 12 năm 2024 và cho năm tài_chính kết_thúc cùng ngày,Tiếp thị và Ghi nhãn,Xã hội,0.4638514518737793,0.21937566995620728
tóm_tắt các chính_sách kế_toán chủ_yếu tiếp_theo 4.13,Thuế,Quản trị,0.5279900431632996,0.2245332896709442
các hợp_đồng mua_bán và cam_kết mua lại những tài_sản được bán đồng_thời cam_kết sẽ mua lại vào một thời_điểm nhất_định trong tương_lai các hợp_đồng mua lại không được ghi giảm trên báo_cáo tình_hình tài_chính,Hiệu quả Kinh tế,Quản trị,0.6188746094703674,0.2128661572933197
khoản tiền nhận được theo các hợp_đồng mua lại này được ghi_nhận là khoản nợ phải trả trên báo_cáo tình_hình tài_chính,Hiệu quả Kinh tế,Quản trị,0.6058558821678162,0.24494054913520813
phần chênh_lệch giữa giá bán và giá cam_kết mua lại trong tương_lai được xem như là chi_phí lãi và được phân_bổ theo phương_pháp đường_thẳng vào báo_cáo kết_quả hoạt_động trong suốt thời_gian hiệu_lực của hợp_đồng mua lại,Thuế,Quản trị,0.5815274715423584,0.2918185591697693
các hợp_đồng mua lại trái_phiếu chính_phủ được theo_dõi tại khoản mục giao_dịch bán và mua lại trái_phiếu chính_phủ trên báo_cáo tình_hình tài_chính,Tiếp thị và Ghi nhãn,Xã hội,0.5007405281066895,0.2073734700679779
các khoản vay và phát_hành trái_phiếu các khoản vay và trái_phiếu được phát_hành bởi công_ty được công_bố và trình_bày theo số_dư gốc tại thời_điểm kết_thúc kỳ kế_toán năm,Chính sách Công,Quản trị,0.7217867374420166,0.25589489936828613
các khoản phải trả và chi_phí trích trước các khoản phải trả và chi_phí trích trước được ghi_nhận cho số tiền phải trả trong tương_lai liên_quan đến lãi trái_phiếu hàng_hoá và dịch_vụ đã nhận được không phụ_thuộc vào việc công_ty đã nhận được hoá_đơn của nhà_cung_cấp hay chưa,Thuế,Quản trị,0.6660459637641907,0.37580233812332153
trợ_cấp nghỉ hưu nhân_viên công_ty khi nghỉ hưu sẽ được nhận trợ_cấp về hưu từ bảo_hiểm_xã_hội thuộc bộ lao_động và thương_binh xã_hội,Việc làm,Xã hội,0.8303964734077454,0.24691535532474518
"theo quy_định công_ty đóng_góp vào trợ_cấp hưu_trí này bằng việc đóng bảo_hiểm_xã_hội cho mỗi nhân_viên bằng 17,5% lương cơ_bản hàng tháng phụ_cấp lương và các khoản bổ_sung khác của nhân_viên",Chính sách Công,Quản trị,0.560380220413208,0.4504458010196686
ngoài_ra công_ty không phải có một nghĩa_vụ nào khác,Chính sách Công,Quản trị,0.8681750893592834,0.23504739999771118
trợ_cấp thôi_việc theo điều 46 bộ_luật lao_động số 45/2019/qh14 có hiệu_lực từ ngày 01 tháng 01 năm 2021 và nghị_định số 145/2020/nđ-cp của chính_phủ quy_định chi_tiết và hướng_dẫn thi_hành một_số điều của bộ_luật lao_động về điều_kiện lao_động và quan_hệ lao_động,Tuân thủ Kinh tế Xã hội,Quản trị,0.792599081993103,0.20421747863292694
công_ty có trách_nhiệm chi_trả trợ_cấp thôi_việc bằng một_nửa tháng lương cho mỗi năm làm_việc cho người lao_động tự_nguyện thôi_việc và đáp_ứng đầy_đủ các yếu_tố theo quy_định của pháp_luật,Tuân thủ Kinh tế Xã hội,Quản trị,0.6331356763839722,0.2274024486541748
thời_gian làm_việc để tính trợ_cấp thôi_việc là tổng thời_gian người lao_động đã làm_việc thực_tế cho công_ty trừ đi thời_gian người lao_động đã tham_gia bảo_hiểm thất_nghiệp theo quy_định của pháp_luật về bảo_hiểm thất_nghiệp và thời_gian làm_việc đã được người sử_dụng lao_động chi_trả trợ_cấp thôi_việc trợ_cấp mất việc_làm,Tuân thủ Kinh tế Xã hội,Quản trị,0.6641660332679749,0.22211219370365143
mức lương bình_quân tháng được tính để thanh_toán trợ_cấp thôi_việc sẽ căn_cứ theo mức lương bình_quân của sáu tháng gần nhất tính đến thời_điểm người lao_động thôi_việc,Tuân thủ Kinh tế Xã hội,Quản trị,0.690776526927948,0.26697611808776855
09 ctck công_ty tnhh chứng_khoán ngân_hàng tmcp ngoại_thương việt_nam thuyết_minh báo_cáo tài_chính tiếp_theo tại ngày 31 tháng 12 năm 2024 và cho năm tài_chính kết_thúc cùng ngày,Tiếp thị và Ghi nhãn,Xã hội,0.4638514518737793,0.21937566995620728
tóm_tắt các chính_sách kế_toán chủ_yếu tiếp_theo 4.16.3,Thuế,Quản trị,0.5617745518684387,0.2368043214082718
bảo_hiểm thất_nghiệp theo điều 57 luật việc_làm số 38/2013/qh13 có hiệu_lực từ ngày 01 tháng 01 năm 2015 và nghị_định số 61/2020/nđ-cp sửa_đổi bổ_sung nghị_định số 28/2015/nđ-cp ngày 12 tháng 03 năm 2015 của chính_phủ quy_định chi_tiết thi_hành một_số điều của luật việc_làm về bảo_hiểm thất_nghiệp công_ty có nghĩa_vụ đóng bảo_hiểm thất_nghiệp với mức bằng 1% quỹ tiền_lương tiền công đóng bảo_hiểm thất_nghiệp của những người tham_gia bảo_hiểm thất_nghiệp và trích 1% tiền_lương tiền công tháng đóng bảo_hiểm thất_nghiệp của từng người lao_động để đóng cùng lúc vào quỹ_bảo hiểm thất_nghiệp,Chính sách Công,Quản trị,0.6000259518623352,0.28245148062705994
các nghiệp_vụ bằng ngoại_tệ các nghiệp_vụ phát_sinh bằng các đơn_vị_tiền_tệ khác với đơn_vị_tiền_tệ kế_toán của công_ty vnd được hạch_toán theo tỷ_giá giao_dịch thực_tế tại ngày phát_sinh nghiệp_vụ,Hành vi Chống cạnh tranh,Quản trị,0.6712106466293335,0.19827164709568024
tại ngày kết_thúc kỳ kế_toán năm các khoản mục tiền_tệ có gốc ngoại_tệ được đánh_giá lại theo tỷ_giá giao_dịch thực_tế tại ngày của bảng_cân_đối kế_toán theo nguyên_tắc sau các khoản mục tiền_tệ được phân_loại là tài_sản được đánh_giá lại theo tỷ_giá mua của ngân_hàng thương_mại nơi công_ty thường_xuyên có giao_dịch các khoản mục tiền_tệ được phân_loại là nợ phải trả được đánh_giá lại theo tỷ_giá bán của ngân_hàng thương_mại nơi công_ty thường_xuyên có giao_dịch trong trường_hợp công_ty đã sử_dụng công_cụ tài_chính để dự_phòng rủi_ro hối_đoái thì không được đánh_giá lại các khoản vay nợ phải trả có gốc ngoại_tệ đã sử_dụng công_cụ tài_chính để dự_phòng rủi_ro hối_đoái,Chính sách Công,Quản trị,0.5754607319831848,0.20325236022472382
tất_cả các khoản chênh_lệch tỷ_giá phát_sinh được hạch_toán vào báo_cáo kết_quả hoạt_động,Hiệu quả Kinh tế,Quản trị,0.5153790712356567,0.28224703669548035
ghi_nhận doanh_thu doanh_thu được ghi_nhận khi công_ty có khả_năng nhận được các lợi_ích kinh_tế có_thể xác_định được một_cách chắc_chắn,Hiệu quả Kinh tế,Quản trị,0.694063127040863,0.24094827473163605
doanh_thu được xác_định theo giá_trị hợp_lý của các khoản đã thu hoặc sẽ thu được sau khi trừ đi các khoản chiết_khấu thương_mại giảm_giá hàng bán và hàng bán bị trả lại,Thuế,Quản trị,0.6339062452316284,0.5711714625358582
các điều_kiện ghi_nhận cụ_thể sau đây cũng phải được đáp_ứng khi ghi_nhận doanh_thu doanh_thu hoạt_động môi_giới chứng_khoán khi có_thể xác_định được kết_quả hợp_đồng một_cách chắc_chắn doanh_thu sẽ được ghi_nhận dựa vào mức_độ hoàn_thành công_việc,Non-ESG,Quản trị,0.39865168929100037,0.0
trong trường_hợp không_thể xác_định được kết_quả hợp_đồng một_cách chắc_chắn doanh_thu sẽ chỉ được ghi_nhận mức có_thể thu_hồi được của các chi_phí đã được ghi_nhận,Thuế,Quản trị,0.6967303156852722,0.3054089844226837
thu_nhập từ kinh_doanh chứng_khoán thu_nhập từ kinh_doanh chứng_khoán được xác_định dựa trên mức chênh_lệch giá bán và giá_vốn bình_quân của chứng_khoán,Thuế,Quản trị,0.5686749815940857,0.3223794400691986
09 ctck công_ty tnhh chứng_khoán ngân_hàng tmcp ngoại_thương việt_nam thuyết_minh báo_cáo tài_chính tiếp_theo tại ngày 31 tháng 12 năm 2024 và cho năm tài_chính kết_thúc cùng ngày,Tiếp thị và Ghi nhãn,Xã hội,0.4638514518737793,0.21937566995620728
tóm_tắt các chính_sách kế_toán chủ_yếu tiếp_theo 4.18,Thuế,Quản trị,0.5229471325874329,0.22162286937236786
ghi_nhận doanh_thu tiếp_theo thu_nhập khác các khoản thu_nhập khác bao_gồm các khoản thu từ các hoạt_động xảy ra không thường_xuyên ngoài các hoạt_động tạo ra doanh_thu gồm các khoản thu về thanh_lý tài_sản_cố_định tscđ nhượng bán tscđ thu tiền phạt khách_hàng do vi_phạm hợp_đồng thu tiền bảo_hiểm được bồi_thường thu được các khoản nợ phải thu đã xoá_sổ tính vào chi_phí năm trước khoản nợ phải trả nay mất chủ được ghi tăng thu_nhập thu các khoản thuế được giảm được hoàn lại và các khoản thu khác được ghi_nhận là thu_nhập khác theo quy_định tại chuẩn_mực kế_toán việt_nam số 14 doanh_thu và thu_nhập khác,Thuế,Quản trị,0.5506613254547119,0.6446686387062073
thu_nhập lãi doanh_thu được ghi_nhận khi tiền lãi phát_sinh trên cơ_sở dồn tích có tính đến lợi_tức mà tài_sản đem lại trừ khi khả_năng thu_hồi tiền lãi không chắc_chắn,Thuế,Quản trị,0.719227135181427,0.33719348907470703
cổ_tức doanh_thu được ghi_nhận khi quyền được nhận khoản thanh_toán cổ_tức của công_ty được xác_lập ngoại_trừ cổ_tức nhận bằng cổ_phiếu chỉ được cập_nhật và theo_dõi số_lượng cổ_phiếu nắm giữ mà không được ghi_nhận là doanh_thu,Thuế,Quản trị,0.6231796145439148,0.27480781078338623
doanh_thu cung_cấp dịch_vụ khác khi có_thể xác_định được kết_quả hợp_đồng một_cách chắc_chắn doanh_thu sẽ được ghi_nhận dựa vào mức_độ hoàn_thành công_việc,Thuế,Quản trị,0.7907916903495789,0.38720592856407166
nếu không_thể xác_định được kết_quả hợp_đồng một_cách chắc_chắn doanh_thu sẽ chỉ được ghi_nhận mức có_thể thu_hồi được của các chi_phí đã được ghi_nhận,Thuế,Quản trị,0.7240318655967712,0.3915445804595947
chi_phí tiền lãi chi_phí tiền lãi bao_gồm lãi tiền vay và các chi_phí khác phát_sinh liên_quan trực_tiếp đến các khoản vay của công_ty,Chính sách Công,Quản trị,0.7394288778305054,0.2938653230667114
chi_phí tiền lãi được ghi_nhận trên cơ_sở dồn tích,Thuế,Quản trị,0.5949943661689758,0.19280588626861572
phương_pháp tính giá_vốn chứng_khoán tự doanh bán ra công_ty áp_dụng phương_pháp bình_quân_gia quyền di_động để tính giá_vốn chứng_khoán tự doanh,Tuân thủ Kinh tế Xã hội,Quản trị,0.6764800548553467,0.2283283919095993
09 ctck công_ty tnhh chứng_khoán ngân_hàng tmcp ngoại_thương việt_nam thuyết_minh báo_cáo tài_chính tiếp_theo tại ngày 31 tháng 12 năm 2024 và cho năm tài_chính kết_thúc cùng ngày,Tiếp thị và Ghi nhãn,Xã hội,0.4638514518737793,0.21937566995620728
tóm_tắt các chính_sách kế_toán chủ_yếu tiếp_theo 4.21,Thuế,Quản trị,0.5397670269012451,0.22205732762813568
thuế_thu_nhập doanh_nghiệp thuế_thu_nhập hiện_hành tài_sản thuế_thu_nhập và thuế_thu_nhập phải nộp cho kỳ hiện_hành và các kỳ trước được xác_định bằng số tiền dự_kiến phải nộp cho hoặc được thu_hồi từ cơ_quan thuế dựa trên các mức thuế_suất và các luật thuế có hiệu_lực đến ngày kết_thúc kỳ kế_toán năm,Thuế,Quản trị,0.6801056265830994,0.8802160024642944
thuế_thu_nhập hiện_hành được ghi_nhận vào báo_cáo kết_quả hoạt_động ngoại_trừ trường_hợp thuế_thu_nhập phát_sinh liên_quan đến một khoản mục được ghi thẳng vào vốn chủ_sở_hữu trong trường_hợp này thuế_thu_nhập hiện_hành cũng được ghi_nhận trực_tiếp vào vốn chủ_sở_hữu,Thuế,Quản trị,0.7537835836410522,0.6733349561691284
công_ty chỉ được bù_trừ các tài_sản thuế_thu_nhập hiện_hành và thuế_thu_nhập hiện_hành phải trả khi công_ty có quyền hợp_pháp được bù_trừ giữa tài_sản thuế_thu_nhập hiện_hành với thuế_thu_nhập hiện_hành phải nộp và công_ty dự_định thanh_toán thuế_thu_nhập hiện_hành phải trả và tài_sản thuế_thu_nhập hiện_hành trên cơ_sở thuần,Thuế,Quản trị,0.6628651022911072,0.7738835215568542
thuế_thu_nhập hoãn lại thuế_thu_nhập hoãn lại được ghi_nhận cho các chênh_lệch tạm_thời giữa giá_trị ghi sổ cho mục_đích báo_cáo tài_chính và giá_trị_sử_dụng cho mục_đích tính thuế của các khoản mục tài_sản và nợ phải trả,Thuế,Quản trị,0.6473692655563354,0.8569437265396118
giá_trị của thuế_thu_nhập hoãn lại được ghi_nhận dựa trên cách_thức dự_kiến thu_hồi hoặc thanh_toán giá_trị ghi sổ của các khoản mục tài_sản và nợ phải trả sử_dụng các mức thuế_suất có hiệu_lực hoặc cơ_bản có hiệu_lực tại ngày kết_thúc kỳ kế_toán,Thuế,Quản trị,0.6935358643531799,0.9086874723434448
tài_sản thuế_thu_nhập hoãn lại chỉ được ghi_nhận trong phạm_vi chắc_chắn có đủ lợi_nhuận tính thuế trong tương_lai để tài_sản thuế_thu_nhập này có_thể sử_dụng được,Thuế,Quản trị,0.8359745144844055,0.8556374907493591
tài_sản thuế_thu_nhập hoãn lại được ghi giảm trong phạm_vi không còn chắc_chắn là các lợi_ích về thuế liên_quan này sẽ sử_dụng được,Thuế,Quản trị,0.9016587734222412,0.9280086755752563
tài_sản thuế_thu_nhập hoãn lại và thuế_thu_nhập hoãn lại phải trả được xác_định theo thuế_suất dự_tính sẽ áp_dụng cho kỳ kế_toán mà tài_sản được thu_hồi hay nợ phải trả được thanh_toán,Thuế,Quản trị,0.7002721428871155,0.8713416457176208
dựa trên các mức thuế_suất và luật thuế có hiệu_lực tại ngày kết_thúc kỳ kế_toán,Thuế,Quản trị,0.6863912343978882,0.6287920475006104
thuế_thu_nhập hoãn lại được ghi_nhận vào kết_quả hoạt_động ngoại_trừ trường_hợp thuế_thu_nhập phát_sinh liên_quan đến một khoản mục được ghi thẳng vào vốn chủ_sở_hữu trong trường_hợp này thuế_thu_nhập hoãn lại cũng được ghi_nhận trực_tiếp vào vốn chủ_sở_hữu,Thuế,Quản trị,0.790679395198822,0.6784940958023071
các tài_sản thuế_thu_nhập hoãn lại và thuế_thu_nhập hoãn lại phải trả được bù_trừ khi công_ty có quyền hợp_pháp được bù_trừ giữa tài_sản thuế_thu_nhập hiện_hành với thuế_thu_nhập hiện_hành phải nộp và các tài_sản thuế_thu_nhập hoãn lại và thuế_thu_nhập hoãn lại phải trả liên_quan tới thuế_thu_nhập doanh_nghiệp được quản_lý bởi cùng một cơ_quan thuế đối_với cùng một đơn_vị chịu thuế hoặc công_ty dự_định thanh_toán thuế_thu_nhập hiện_hành phải trả và tài_sản thuế_thu_nhập hiện_hành trên cơ_sở thuần hoặc thu_hồi tài_sản đồng_thời với việc thanh_toán nợ phải trả trong từng kỳ tương_lai khi các khoản trọng_yếu của thuế_thu_nhập hoãn lại phải trả hoặc tài_sản thuế_thu_nhập hoãn lại được thanh_toán hoặc thu_hồi,Thuế,Quản trị,0.7013378143310547,0.932192325592041
09 ctck công_ty tnhh chứng_khoán ngân_hàng tmcp ngoại_thương việt_nam thuyết_minh báo_cáo tài_chính tiếp_theo tại ngày 31 tháng 12 năm 2024 và cho năm tài_chính kết_thúc cùng ngày,Tiếp thị và Ghi nhãn,Xã hội,0.4638514518737793,0.21937566995620728
tóm_tắt các chính_sách kế_toán chủ_yếu tiếp_theo 4.22,Thuế,Quản trị,0.548821210861206,0.2268386036157608
vốn chủ_sở_hữu vốn góp của chủ_sở_hữu vốn góp từ phát_hành cổ_phiếu được ghi vào tài_khoản vốn_điều_lệ theo mệnh_giá,Chính sách Công,Quản trị,0.5004639029502869,0.2092902958393097
lợi_nhuận chưa phân_phối lợi_nhuận chưa phân_phối bao_gồm lợi_nhuận đã thực_hiện và chưa thực_hiện,Thuế,Quản trị,0.60442715883255,0.2178160548210144
lợi_nhuận chưa thực_hiện của kỳ kế_toán năm là số chênh_lệch giữa tổng giá_trị lãi lỗ đánh_giá lại của các tài_sản tài_chính fvtpl hoặc tài_sản tài_chính khác tính vào báo_cáo kết_quả hoạt_động thuộc danh_mục tài_sản tài_chính của công_ty và chi_phí thu_nhập thuế_thu_nhập hoãn lại phát_sinh trong năm,Thuế,Quản trị,0.6455228328704834,0.48284173011779785
lợi_nhuận đã thực_hiện của kỳ kế_toán năm là số chênh_lệch giữa tổng doanh_thu thu_nhập với tổng các khoản chi_phí tính vào báo_cáo kết_quả hoạt_động của công_ty ngoài các khoản lãi lỗ do đánh_giá lại tài_sản tài_chính đã được ghi_nhận vào lợi_nhuận chưa thực_hiện,Thuế,Quản trị,0.6068698167800903,0.2729005217552185
các quỹ năm 2021 trở về trước công_ty sử_dụng lợi_nhuận sau thuế hàng năm để trích_lập các quỹ theo quy_định tại thông_tư số 146/2014/tt-btc do bộ tài_chính ban_hành ngày tháng 10 năm 2014 như sau mức trích_lập từ lợi_nhuận sau thuế mức trích_lập tối_đa quỹ dự_trữ bổ_sung vốn_điều_lệ 5% 10% vốn_điều_lệ quỹ dự_phòng tài_chính và rủi_ro nghiệp_vụ 5% 10% vốn_điều_lệ các quỹ khác được trích_lập theo quyết_định của chủ_sở_hữu,Thuế,Quản trị,0.7455446124076843,0.8177881836891174
căn_cứ thông_tư số 114/2021/tt-btc ngày 17 tháng 12 năm 2021 về việc bãi_bỏ thông_tư số 146/2014/tt-btc của bộ_trưởng bộ tài_chính từ năm 2022 công_ty sử_dụng lợi_nhuận sau thuế hàng năm để trích_lập các quỹ theo quyết_định của chủ_sở_hữu,Thuế,Quản trị,0.7501469254493713,0.6005451679229736
công_ty sẽ xử_lý số_dư các quỹ theo thông_tư số 114/2021/tt-btc.,Chính sách Công,Quản trị,0.8250110745429993,0.24869655072689056
4.23 các bên liên_quan các bên được coi là bên liên_quan của công_ty nếu một bên có khả năng trực tiếp hoặc gián tiếp kiểm soát bên kia hoặc gây ảnh hưởng đáng kể tới bên kia trong việc ra các quyết định tài chính và hoạt động hoặc khi công_ty và bên kia cùng chịu sự kiểm soát chung hoặc ảnh hưởng đáng kể chung,Chính sách Công,Quản trị,0.6663820147514343,0.2160613238811493
các bên liên_quan nêu trên có thể là các công_ty hoặc các cá nhân bao gồm cả các thành viên mật_thiết trong gia đình của họ,Thuế,Quản trị,0.6416116952896118,0.2839624285697937
các khoản mục không có số_dư các khoản mục không được trình_bày trên báo_cáo tài_chính này theo thông_tư số 210/2014/ttbtc ngày 30 tháng 12 năm 2014 và thông_tư số 334/2016/tt-btc ngày 27 tháng 12 năm 2016 do bộ tài_chính ban_hành là các khoản mục không có số_dư,Thuế,Quản trị,0.6927202343940735,0.4402513802051544
09 ctck 09 ctck công_ty tnhh chứng_khoán ngân_hàng tmcp ngoại_thương việt_namtại ngày 31 tháng 12 năm 2024 và cho năm tài_chính kết_thúc cùng ngày thuyết_minh báo_cáo tài_chính tiếp_theo thuyết_minh báo_cáo tài_chính tiếp_theo tiền và các khoản tương_đương tiền,Chính sách Công,Quản trị,0.5534921884536743,0.28741925954818726
31/12/2023 31/12/2024 vnd vnd tiền 18.821.443.914 142.303.382 40.990.946.927 140.567.285 tiền gửi ngân_hàng cho hoạt_động của công_ty tiền gửi bù_trừ và thanh_toán trong giao_dịch chứng_khoán 18.963.747.296 41.131.514.212 tổng_cộng,Chính sách Công,Quản trị,0.6201608777046204,0.25144416093826294
